DDI-MedLine.d80.s0|20-33|contraception|group
DDI-MedLine.d126.s2|284-289|TBARS|brand
DDI-MedLine.d126.s3|107-114|control|group
DDI-MedLine.d126.s5|71-78|control|group
DDI-MedLine.d126.s6|198-203|TBARS|brand
DDI-MedLine.d126.s7|44-52|exposure|group
DDI-MedLine.d58.s0|71-77|bovine|drug
DDI-MedLine.d58.s1|65-74|threshold|drug
DDI-MedLine.d58.s3|65-74|threshold|drug
DDI-MedLine.d58.s3|163-173|nimodipine|drug
DDI-MedLine.d58.s3|249-255|bovine|drug
DDI-MedLine.d58.s4|50-59|threshold|drug
DDI-MedLine.d58.s6|0-10|Nimodipine|drug
DDI-MedLine.d58.s7|78-85|calcium|drug
DDI-MedLine.d58.s7|98-104|bovine|drug
DDI-MedLine.d58.s7|202-215|IVA-sensitive|brand
DDI-MedLine.d58.s8|87-93|bovine|drug
DDI-MedLine.d58.s8|141-151|antistress|group
DDI-MedLine.d114.s0|22-31|ruthenium|drug
DDI-MedLine.d114.s0|53-76|5-trisphosphate-induced|drug_n
DDI-MedLine.d114.s1|15-24|ruthenium|drug
DDI-MedLine.d114.s1|46-65|1,4,5-trisphosphate|drug_n
DDI-MedLine.d114.s1|162-172|whole-cell|drug
DDI-MedLine.d114.s6|3-11|contrast|group
DDI-MedLine.d114.s8|82-89|examine|drug
DDI-MedLine.d109.s1|39-55|cyclooxygenase-2|drug
DDI-MedLine.d109.s1|57-62|COX-2|brand
DDI-MedLine.d109.s5|23-28|urine|drug
DDI-MedLine.d115.s0|12-28|cyclophosphamide|drug
DDI-MedLine.d115.s0|30-41|doxorubicin|drug
DDI-MedLine.d115.s0|43-54|vincristine|drug
DDI-MedLine.d115.s0|103-117|antiretroviral|group
DDI-MedLine.d115.s1|0-10|BACKGROUND|brand
DDI-MedLine.d115.s1|87-101|antiretroviral|group
DDI-MedLine.d115.s1|111-116|HAART|brand
DDI-MedLine.d115.s2|44-49|HAART|brand
DDI-MedLine.d115.s2|135-142|HIV-NHL|brand
DDI-MedLine.d115.s2|210-217|HIV-NHL|brand
DDI-MedLine.d115.s2|244-260|cyclophosphamide|drug
DDI-MedLine.d115.s2|262-273|doxorubicin|drug
DDI-MedLine.d115.s2|275-286|vincristine|drug
DDI-MedLine.d115.s2|336-341|HAART|brand
DDI-MedLine.d115.s2|440-456|cyclophosphamide|drug
DDI-MedLine.d115.s2|458-469|doxorubicin|drug
DDI-MedLine.d115.s2|471-481|teniposide|drug
DDI-MedLine.d115.s2|503-514|vincristine|drug
DDI-MedLine.d115.s2|520-529|bleomycin|drug
DDI-MedLine.d115.s2|549-563|antiretroviral|group
DDI-MedLine.d115.s3|0-7|METHODS|brand
DDI-MedLine.d115.s3|78-84|Aviano|drug
DDI-MedLine.d115.s3|112-117|April|drug
DDI-MedLine.d115.s4|0-5|HAART|brand
DDI-MedLine.d115.s6|0-7|RESULTS|brand
DDI-MedLine.d115.s8|133-143|CHOP-HAART|brand
DDI-MedLine.d115.s9|118-128|CHOP-HAART|brand
DDI-MedLine.d115.s9|147-154|control|group
DDI-MedLine.d115.s10|21-31|CHOP-HAART|brand
DDI-MedLine.d115.s11|110-120|CHOP-HAART|brand
DDI-MedLine.d115.s12|24-34|CHOP-HAART|brand
DDI-MedLine.d115.s13|0-11|CONCLUSIONS|brand
DDI-MedLine.d115.s13|42-47|HAART|brand
DDI-MedLine.d115.s13|101-108|HIV-NHL|brand
DDI-MedLine.d115.s14|112-126|antiretroviral|group
DDI-MedLine.d115.s14|131-145|antineoplastic|group
DDI-MedLine.d115.s15|45-50|HAART|brand
DDI-MedLine.d21.s0|26-41|antidepressants|group
DDI-MedLine.d21.s2|15-29|antidepressant|group
DDI-MedLine.d21.s2|106-125|hypoglycemic agents|group
DDI-MedLine.d21.s3|155-169|antidepressant|group
DDI-MedLine.d21.s3|155-176|antidepressant agents|group
DDI-MedLine.d21.s4|54-69|antidepressants|group
DDI-MedLine.d21.s6|0-10|Imipramine|drug
DDI-MedLine.d21.s6|22-33|moclobemide|drug
DDI-MedLine.d21.s6|71-81|fluoxetine|drug
DDI-MedLine.d21.s6|93-103|sertraline|drug
DDI-MedLine.d21.s7|35-43|measured|group
DDI-MedLine.d21.s9|0-10|Imipramine|drug
DDI-MedLine.d21.s10|0-10|Fluoxetine|drug
DDI-MedLine.d21.s10|15-26|moclobemide|drug
DDI-MedLine.d21.s11|0-10|Sertraline|drug
DDI-MedLine.d21.s12|106-116|procedures|group
DDI-MedLine.d21.s12|157-166|tolerance|drug
DDI-MedLine.d21.s13|7-17|sertraline|drug
DDI-MedLine.d21.s14|41-51|sertraline|drug
DDI-MedLine.d21.s14|130-147|antihyperglycemic|group
DDI-MedLine.d47.s0|53-65|azithromycin|drug
DDI-MedLine.d47.s0|70-81|minocycline|drug
DDI-MedLine.d47.s0|90-105|Cryptosporidium|drug
DDI-MedLine.d47.s0|121-128|culture|group
DDI-MedLine.d47.s1|13-33|anti-cryptosporidial|group
DDI-MedLine.d47.s1|87-99|azithromycin|drug
DDI-MedLine.d47.s1|104-115|minocycline|drug
DDI-MedLine.d47.s3|69-81|azithromycin|drug
DDI-MedLine.d47.s3|85-96|minocycline|drug
DDI-MedLine.d47.s4|39-54|Cryptosporidium|drug
DDI-MedLine.d47.s4|107-119|azithromycin|drug
DDI-MedLine.d47.s4|123-134|minocycline|drug
DDI-MedLine.d112.s0|10-21|dofetillide|drug
DDI-MedLine.d112.s1|14-24|dofetilide|drug
DDI-MedLine.d112.s2|13-23|dofetilide|drug
DDI-MedLine.d112.s3|22-32|dofetilide|drug
DDI-MedLine.d19.s3|42-56|anticonvulsant|group
DDI-MedLine.d19.s4|50-64|anticonvulsant|group
DDI-MedLine.d19.s4|50-71|anticonvulsant agents|group
DDI-MedLine.d19.s4|81-95|phenobarbitone|drug
DDI-MedLine.d19.s4|100-109|phenytoin|drug
DDI-MedLine.d19.s5|96-114|anaesthetic agents|group
DDI-MedLine.d16.s0|15-23|ketamine|drug
DDI-MedLine.d16.s1|44-52|ketamine|drug
DDI-MedLine.d16.s1|61-75|N-demethylated|drug
DDI-MedLine.d16.s2|29-37|ketamine|drug
DDI-MedLine.d16.s3|169-177|ketamine|drug
DDI-MedLine.d16.s4|57-65|ketamine|drug
DDI-MedLine.d16.s4|96-104|ketamine|drug
DDI-MedLine.d16.s5|17-25|ketamine|drug
DDI-MedLine.d16.s5|96-104|ketamine|drug
DDI-MedLine.d16.s6|21-29|ketamine|drug
DDI-MedLine.d116.s2|93-105|these agents|group
DDI-MedLine.d76.s0|10-32|carboxymethylcellulose|drug
DDI-MedLine.d76.s0|92-99|peptide|drug
DDI-MedLine.d76.s1|56-62|sodium|drug
DDI-MedLine.d76.s1|63-85|carboxymethylcellulose|drug
DDI-MedLine.d76.s1|87-92|NaCMC|drug_n
DDI-MedLine.d76.s1|98-129|carboxymethylcellulose-cysteine|drug
DDI-MedLine.d76.s1|131-138|CMC-Cys|drug_n
DDI-MedLine.d76.s1|183-189|sodium|drug
DDI-MedLine.d76.s1|220-227|peptide|drug
DDI-MedLine.d76.s1|235-245|bacitracin|drug
DDI-MedLine.d76.s2|0-8|Cysteine|drug
DDI-MedLine.d76.s2|34-46|carbodiimide|drug
DDI-MedLine.d76.s2|57-62|NaCMC|drug_n
DDI-MedLine.d76.s3|59-68|determine|drug
DDI-MedLine.d76.s3|95-103|cysteine|drug
DDI-MedLine.d76.s5|11-16|NaCMC|drug_n
DDI-MedLine.d76.s5|96-103|control|group
DDI-MedLine.d76.s5|134-139|NaCMC|drug_n
DDI-MedLine.d76.s5|156-164|cysteine|drug
DDI-MedLine.d76.s6|0-8|Cysteine|drug
DDI-MedLine.d76.s7|32-39|CMC-Cys|drug_n
DDI-MedLine.d76.s7|78-86|cysteine|drug
DDI-MedLine.d76.s7|88-98|CMC-Cys7.3|drug_n
DDI-MedLine.d76.s8|0-5|NaCMC|drug_n
DDI-MedLine.d76.s8|42-50|cysteine|drug
DDI-MedLine.d76.s8|113-118|NaCMC|drug_n
DDI-MedLine.d76.s9|37-47|bacitracin|drug
DDI-MedLine.d76.s9|76-81|NaCMC|drug_n
DDI-MedLine.d76.s9|173-183|CMC-Cys7.3|drug_n
DDI-MedLine.d76.s10|15-20|NaCMC|drug_n
DDI-MedLine.d76.s10|26-34|cysteine|drug
DDI-MedLine.d76.s10|100-111|hydrophilic|drug
DDI-MedLine.d76.s10|112-120|molecule|drug
DDI-MedLine.d76.s10|141-148|peptide|drug
DDI-MedLine.d76.s10|155-165|bacitracin|drug
DDI-MedLine.d76.s10|264-271|peptide|drug
DDI-MedLine.d76.s10|285-291|future|group
DDI-MedLine.d92.s0|9-19|antibiotic|group
DDI-MedLine.d92.s0|9-26|antibiotic agents|group
DDI-MedLine.d92.s1|38-51|antimicrobial|group
DDI-MedLine.d92.s1|38-58|antimicrobial agents|group
DDI-MedLine.d65.s1|21-38|theraputic agents|group
DDI-MedLine.d65.s3|23-30|provide|drug
DDI-MedLine.d65.s5|87-94|provide|drug
DDI-MedLine.d3.s0|36-46|amprenavir|drug
DDI-MedLine.d3.s0|51-60|rifabutin|drug
DDI-MedLine.d3.s1|35-44|determine|drug
DDI-MedLine.d3.s1|92-102|amprenavir|drug
DDI-MedLine.d3.s1|117-126|rifabutin|drug
DDI-MedLine.d3.s1|146-155|determine|drug
DDI-MedLine.d3.s1|190-202|erythromycin|drug
DDI-MedLine.d3.s1|216-221|ERMBT|brand
DDI-MedLine.d3.s3|22-32|amprenavir|drug
DDI-MedLine.d3.s3|123-132|rifabutin|drug
DDI-MedLine.d3.s4|23-33|amprenavir|drug
DDI-MedLine.d3.s4|39-48|rifabutin|drug
DDI-MedLine.d3.s4|84-94|amprenavir|drug
DDI-MedLine.d3.s5|18-23|urine|drug
DDI-MedLine.d3.s5|36-47|measurement|group
DDI-MedLine.d3.s5|51-61|amprenavir|drug
DDI-MedLine.d3.s5|63-72|rifabutin|drug
DDI-MedLine.d3.s5|97-111|25-O-desacetyl|drug
DDI-MedLine.d3.s5|130-138|measured|group
DDI-MedLine.d3.s6|0-9|Rifabutin|drug
DDI-MedLine.d3.s6|39-49|amprenavir|drug
DDI-MedLine.d3.s7|0-10|Amprenavir|drug
DDI-MedLine.d3.s7|89-98|rifabutin|drug
DDI-MedLine.d3.s7|131-154|25-O-desacetylrifabutin|drug_n
DDI-MedLine.d3.s8|48-58|amprenavir|drug
DDI-MedLine.d3.s8|71-81|amprenavir|drug
DDI-MedLine.d3.s9|0-10|Amprenavir|drug
DDI-MedLine.d3.s9|40-45|ERMBT|brand
DDI-MedLine.d3.s10|19-24|ERMBT|brand
DDI-MedLine.d3.s10|42-51|rifabutin|drug
DDI-MedLine.d3.s11|0-10|Amprenavir|drug
DDI-MedLine.d3.s11|34-43|tolerated|drug
DDI-MedLine.d3.s12|0-10|Amprenavir|drug
DDI-MedLine.d3.s12|16-25|rifabutin|drug
DDI-MedLine.d3.s12|37-46|tolerated|drug
DDI-MedLine.d3.s12|69-81|discontinued|group
DDI-MedLine.d3.s13|55-65|amprenavir|drug
DDI-MedLine.d3.s13|91-106|contraindicated|group
DDI-MedLine.d3.s14|0-10|Amprenavir|drug
DDI-MedLine.d3.s14|48-57|rifabutin|drug
DDI-MedLine.d3.s14|62-85|25-O-desacetylrifabutin|drug_n
DDI-MedLine.d3.s14|117-126|tolerated|drug
DDI-MedLine.d3.s15|0-10|Amprenavir|drug
DDI-MedLine.d3.s15|24-29|ERMBT|brand
DDI-MedLine.d3.s15|48-57|rifabutin|drug
DDI-MedLine.d3.s15|89-94|ERMBT|brand
DDI-MedLine.d28.s2|44-51|control|group
DDI-MedLine.d28.s7|77-89|antidiabetic|group
DDI-MedLine.d28.s7|77-96|antidiabetic agents|group
DDI-MedLine.d28.s9|64-71|control|group
DDI-MedLine.d28.s10|32-41|determine|drug
DDI-MedLine.d28.s10|121-130|premature|group
