DDI-MedLine.d80.s0|20-32|contraception|group
DDI-MedLine.d48.s10|26-34|histidine|drug
DDI-MedLine.d48.s11|48-51|zinc|drug
DDI-MedLine.d48.s11|164-177|zinc-chelating|drug
DDI-MedLine.d18.s0|42-51|budesonide|drug
DDI-MedLine.d18.s1|50-55|bovine|drug
DDI-MedLine.d18.s1|121-130|budesonide|drug
DDI-MedLine.d18.s2|21-30|budesonide|drug
DDI-MedLine.d18.s2|55-61|ethanol|drug
DDI-MedLine.d18.s5|49-54|saline|group
DDI-MedLine.d18.s6|48-57|budesonide|drug
DDI-MedLine.d18.s6|128-138|equilibrium|drug
DDI-MedLine.d18.s7|68-73|sodium|drug
DDI-MedLine.d18.s7|75-81|dodecyl|drug
DDI-MedLine.d18.s8|33-42|budesonide|drug
DDI-MedLine.d18.s8|121-130|budesonide|drug
DDI-MedLine.d62.s0|54-68|methamphetamine|drug
DDI-MedLine.d62.s1|63-66|role|drug
DDI-MedLine.d62.s1|117-119|IEG|brand
DDI-MedLine.d62.s1|141-155|methamphetamine|drug
DDI-MedLine.d62.s1|158-161|METH|brand
DDI-MedLine.d62.s1|190-195|define|drug
DDI-MedLine.d62.s3|31-34|METH|brand
DDI-MedLine.d62.s3|85-87|IEG|brand
DDI-MedLine.d62.s4|46-49|METH|brand
DDI-MedLine.d62.s4|202-209|dopamine|drug
DDI-MedLine.d62.s4|234-242|SCH-23390|brand
DDI-MedLine.d62.s4|267-277|neuroleptic|drug
DDI-MedLine.d62.s4|279-287|clozapine|drug
DDI-MedLine.d62.s5|0-3|METH|brand
DDI-MedLine.d62.s5|62-69|dopamine|drug
DDI-MedLine.d62.s6|183-186|METH|brand
DDI-MedLine.d104.s0|15-20|DCG-IV|brand
DDI-MedLine.d104.s0|26-32|L-CCG-1|brand
DDI-MedLine.d104.s0|39-51|phencyclidine|drug
DDI-MedLine.d104.s0|54-56|PCP|brand
DDI-MedLine.d104.s2|13-25|phencyclidine|drug
DDI-MedLine.d104.s2|28-30|PCP|brand
DDI-MedLine.d104.s3|71-76|DCG-IV|brand
DDI-MedLine.d104.s3|82-88|L-CCG-1|brand
DDI-MedLine.d104.s3|134-136|PCP|brand
DDI-MedLine.d104.s4|15-20|DCG-IV|brand
DDI-MedLine.d104.s5|15-21|L-CCG-1|brand
DDI-MedLine.d104.s6|22-24|PCP|brand
DDI-MedLine.d104.s8|12-18|examine|drug
DDI-MedLine.d104.s8|25-33|molecular|drug
DDI-MedLine.d104.s8|113-115|RNA|brand
DDI-MedLine.d104.s8|171-173|PCP|brand
DDI-MedLine.d104.s8|176-181|DCG-IV|brand
DDI-MedLine.d104.s8|188-194|L-CCG-1|brand
DDI-MedLine.d98.s0|33-39|cocaine|drug
DDI-MedLine.d98.s1|140-142|LST|brand
DDI-MedLine.d98.s1|167-169|SST|brand
DDI-MedLine.d98.s1|200-202|RBC|brand
DDI-MedLine.d98.s2|75-81|cocaine|drug
DDI-MedLine.d98.s3|9-15|cocaine|drug
DDI-MedLine.d98.s3|121-123|LST|brand
DDI-MedLine.d98.s3|137-145|tolerance|drug
DDI-MedLine.d98.s4|15-21|cocaine|drug
DDI-MedLine.d98.s4|56-58|SST|brand
DDI-MedLine.d98.s4|102-104|RBC|brand
DDI-MedLine.d98.s5|114-116|SST|brand
DDI-MedLine.d98.s5|170-172|RBC|brand
DDI-MedLine.d98.s5|188-190|LST|brand
DDI-MedLine.d98.s6|57-63|cocaine|drug
DDI-MedLine.d98.s6|105-108|role|drug
DDI-MedLine.d98.s7|0-7|Dopamine|drug
DDI-MedLine.d98.s7|70-72|STR|brand
DDI-MedLine.d98.s7|97-99|NAC|brand
DDI-MedLine.d98.s7|157-170|saline-treated|group
DDI-MedLine.d98.s8|31-33|NAC|brand
DDI-MedLine.d98.s8|118-120|SST|brand
DDI-MedLine.d98.s8|126-128|RBC|brand
DDI-MedLine.d98.s9|58-60|SST|brand
DDI-MedLine.d98.s9|70-72|RBC|brand
DDI-MedLine.d98.s9|86-88|STR|brand
DDI-MedLine.d98.s10|4-6|LST|brand
DDI-MedLine.d98.s10|71-73|STR|brand
DDI-MedLine.d98.s10|82-84|NAC|brand
DDI-MedLine.d98.s11|79-81|NAC|brand
DDI-MedLine.d98.s11|109-111|STR|brand
DDI-MedLine.d98.s11|173-179|cocaine|drug
DDI-MedLine.d110.s0|0-21|18-Methoxycoronaridine|drug_n
DDI-MedLine.d110.s0|24-28|18-MC|drug_n
DDI-MedLine.d110.s0|35-42|ibogaine|drug_n
DDI-MedLine.d110.s1|0-4|18-MC|drug_n
DDI-MedLine.d110.s2|5-12|ibogaine|drug_n
DDI-MedLine.d110.s2|26-30|18-MC|drug_n
DDI-MedLine.d110.s2|92-99|morphine|drug
DDI-MedLine.d110.s2|105-111|cocaine|drug
DDI-MedLine.d110.s2|149-155|ethanol|drug
DDI-MedLine.d110.s2|161-168|nicotine|drug
DDI-MedLine.d110.s3|7-14|ibogaine|drug_n
DDI-MedLine.d110.s3|17-21|18-MC|drug_n
DDI-MedLine.d110.s4|5-12|ibogaine|drug_n
DDI-MedLine.d110.s4|18-22|18-MC|drug_n
DDI-MedLine.d110.s5|5-12|ibogaine|drug_n
DDI-MedLine.d110.s5|18-22|18-MC|drug_n
DDI-MedLine.d110.s5|57-64|dopamine|drug
DDI-MedLine.d110.s5|101-108|ibogaine|drug_n
DDI-MedLine.d110.s6|5-12|ibogaine|drug_n
DDI-MedLine.d110.s6|18-22|18-MC|drug_n
DDI-MedLine.d110.s6|68-75|dopamine|drug
DDI-MedLine.d110.s7|5-12|ibogaine|drug_n
DDI-MedLine.d110.s7|61-68|dopamine|drug
DDI-MedLine.d110.s8|5-12|ibogaine|drug_n
DDI-MedLine.d110.s8|18-22|18-MC|drug_n
DDI-MedLine.d110.s9|0-7|Ibogaine|drug_n
DDI-MedLine.d110.s9|25-29|18-MC|drug_n
DDI-MedLine.d110.s9|75-82|morphine|drug
DDI-MedLine.d110.s11|0-7|Ibogaine|drug_n
DDI-MedLine.d110.s11|18-22|whole|drug
DDI-MedLine.d110.s12|0-4|18-MC|drug_n
DDI-MedLine.d110.s13|0-7|Ibogaine|drug_n
DDI-MedLine.d110.s13|18-22|18-MC|drug_n
DDI-MedLine.d110.s14|6-10|18-MC|drug_n
DDI-MedLine.d110.s14|16-23|ibogaine|drug_n
DDI-MedLine.d110.s14|100-104|18-MC|drug_n
DDI-MedLine.d110.s14|137-144|ibogaine|drug_n
DDI-MedLine.d110.s14|150-153|NMDA|brand
DDI-MedLine.d110.s14|178-183|sodium|drug
DDI-MedLine.d110.s14|203-206|5-HT|brand
DDI-MedLine.d110.s15|5-9|18-MC|drug_n
DDI-MedLine.d110.s15|15-22|ibogaine|drug_n
DDI-MedLine.d110.s15|57-64|ibogaine|drug_n
DDI-MedLine.d110.s15|67-71|18-MC|drug_n
DDI-MedLine.d110.s16|22-26|18-MC|drug_n
DDI-MedLine.d110.s16|124-131|ibogaine|drug_n
DDI-MedLine.d106.s1|75-87|phenobarbital|drug
DDI-MedLine.d106.s1|104-115|glutethimide|drug
DDI-MedLine.d106.s1|118-124|chloral|drug
DDI-MedLine.d106.s1|126-132|hydrate|drug
DDI-MedLine.d106.s4|67-79|phenobarbital|drug
DDI-MedLine.d106.s4|99-110|glutethimide|drug
DDI-MedLine.d106.s5|81-87|chloral|drug
DDI-MedLine.d106.s5|89-95|hydrate|drug
DDI-MedLine.d106.s6|0-11|Barbiturates|group
DDI-MedLine.d106.s6|17-28|glutethimide|drug
DDI-MedLine.d106.s8|0-6|Chloral|drug
DDI-MedLine.d106.s8|8-14|hydrate|drug
DDI-MedLine.d106.s9|21-27|chloral|drug
DDI-MedLine.d106.s9|29-35|hydrate|drug
DDI-MedLine.d95.s3|157-177|acetylcholine-induced|drug
DDI-MedLine.d95.s4|116-128|noradrenaline|drug
DDI-MedLine.d95.s6|9-14|L-NAME|brand
DDI-MedLine.d95.s7|0-11|Indomethacin|drug
DDI-MedLine.d95.s8|177-187|endothelium|drug
DDI-MedLine.d79.s0|23-31|indinavir|drug
DDI-MedLine.d79.s0|34-36|IDV|brand
DDI-MedLine.d79.s0|40-49|didanosine|drug
DDI-MedLine.d79.s0|67-69|IDV|brand
DDI-MedLine.d79.s1|29-37|indinavir|drug
DDI-MedLine.d79.s1|43-52|didanosine|drug
DDI-MedLine.d79.s1|101-109|indinavir|drug
DDI-MedLine.d79.s1|145-154|didanosine|drug
DDI-MedLine.d79.s1|171-179|indinavir|drug
DDI-MedLine.d79.s2|12-20|indinavir|drug
DDI-MedLine.d79.s2|127-135|indinavir|drug
DDI-MedLine.d79.s2|160-168|indinavir|drug
DDI-MedLine.d79.s2|193-202|didanosine|drug
DDI-MedLine.d79.s3|48-56|indinavir|drug
DDI-MedLine.d79.s3|74-83|didanosine|drug
DDI-MedLine.d79.s4|131-134|zero|drug
DDI-MedLine.d79.s5|0-8|Indinavir|drug
DDI-MedLine.d79.s5|87-96|didanosine|drug
DDI-MedLine.d59.s0|77-85|carbachol|drug
DDI-MedLine.d59.s1|93-103|aminopyrine|drug
DDI-MedLine.d59.s2|31-39|carbachol|drug
DDI-MedLine.d59.s2|83-91|dibutyryl|drug
DDI-MedLine.d59.s3|38-46|carbachol|drug
DDI-MedLine.d59.s4|75-83|carbachol|drug
DDI-MedLine.d59.s5|29-48|carbachol-stimulated|drug
DDI-MedLine.d59.s6|74-92|1,4,5-trisphosphate|drug_n
DDI-MedLine.d59.s7|60-70|cholinergic|drug
DDI-MedLine.d59.s7|248-252|actin|drug
DDI-MedLine.d75.s0|16-23|biocytin|drug
DDI-MedLine.d75.s1|31-40|whole-cell|drug
DDI-MedLine.d75.s1|119-126|biocytin|drug
DDI-MedLine.d75.s1|280-287|biocytin|drug
DDI-MedLine.d75.s2|42-49|biocytin|drug
DDI-MedLine.d75.s2|118-127|whole-cell|drug
DDI-MedLine.d75.s3|80-86|opioids|group
DDI-MedLine.d75.s4|9-16|biocytin|drug
DDI-MedLine.d75.s4|96-103|biocytin|drug
DDI-MedLine.d75.s5|117-124|biocytin|drug
DDI-MedLine.d75.s5|141-148|biocytin|drug
DDI-MedLine.d75.s6|196-203|biocytin|drug
DDI-MedLine.d75.s7|70-78|potassium|drug
DDI-MedLine.d75.s8|53-60|biocytin|drug
DDI-MedLine.d75.s8|67-76|whole-cell|drug
DDI-MedLine.d117.s2|47-53|NIH-3T3|brand
DDI-MedLine.d117.s3|66-72|RAS-3T3|brand
DDI-MedLine.d117.s3|125-131|NIH-3T3|brand
DDI-MedLine.d117.s3|136-142|RAS-3T3|brand
DDI-MedLine.d117.s4|13-19|RAS-3T3|brand
DDI-MedLine.d117.s5|81-87|RAS-3T3|brand
DDI-MedLine.d117.s5|146-152|NIH-3T3|brand
DDI-MedLine.d117.s6|48-53|medium|drug
DDI-MedLine.d117.s6|143-149|NIH-3T3|brand
DDI-MedLine.d117.s7|84-90|NIH-3T3|brand
DDI-MedLine.d133.s0|15-23|verapamil|drug
DDI-MedLine.d133.s1|0-9|BACKGROUND|brand
DDI-MedLine.d133.s1|67-75|verapamil|drug
DDI-MedLine.d133.s1|77-89|hydrochloride|drug
DDI-MedLine.d133.s1|92-100|verapamil|drug
DDI-MedLine.d133.s1|106-128| calcium channel blocker|group
DDI-MedLine.d133.s1|228-230|AOM|brand
DDI-MedLine.d133.s2|0-6|METHODS|brand
DDI-MedLine.d133.s2|100-102|AOM|brand
DDI-MedLine.d133.s2|260-268|verapamil|drug
DDI-MedLine.d133.s2|315-319|until|drug
DDI-MedLine.d133.s3|0-6|RESULTS|brand
DDI-MedLine.d133.s4|9-17|verapamil|drug
DDI-MedLine.d133.s5|0-8|Verapamil|drug
DDI-MedLine.d133.s6|0-9|CONCLUSION|brand
DDI-MedLine.d133.s6|41-49|verapamil|drug
DDI-MedLine.d17.s0|50-57|oxytocin|drug
DDI-MedLine.d17.s1|55-62|oxytocin|drug
DDI-MedLine.d17.s3|34-47|norepinephrine|drug
DDI-MedLine.d17.s3|53-60|oxytocin|drug
DDI-MedLine.d17.s4|93-100|oxytocin|drug
DDI-MedLine.d17.s5|35-40|medium|drug
DDI-MedLine.d17.s5|52-59|oxytocin|drug
DDI-MedLine.d17.s7|19-32|norepinephrine|drug
DDI-MedLine.d17.s9|91-98|oxytocin|drug
DDI-MedLine.d126.s1|61-63|ROS|brand
DDI-MedLine.d126.s2|284-288|TBARS|brand
DDI-MedLine.d126.s4|55-57|GSH|brand
DDI-MedLine.d126.s5|27-29|GST|brand
DDI-MedLine.d126.s6|198-202|TBARS|brand
DDI-MedLine.d58.s0|71-76|bovine|drug
DDI-MedLine.d58.s1|65-73|threshold|drug
DDI-MedLine.d58.s3|65-73|threshold|drug
DDI-MedLine.d58.s3|163-172|nimodipine|drug
DDI-MedLine.d58.s3|200-203|GVIA|brand
DDI-MedLine.d58.s3|233-235|IVA|brand
DDI-MedLine.d58.s3|249-254|bovine|drug
DDI-MedLine.d58.s4|50-58|threshold|drug
DDI-MedLine.d58.s6|0-9|Nimodipine|drug
DDI-MedLine.d58.s7|78-84|calcium|drug
DDI-MedLine.d58.s7|98-103|bovine|drug
DDI-MedLine.d58.s7|202-214|IVA-sensitive|brand
DDI-MedLine.d58.s8|87-92|bovine|drug
DDI-MedLine.d114.s0|22-30|ruthenium|drug
DDI-MedLine.d114.s0|53-75|5-trisphosphate-induced|drug_n
DDI-MedLine.d114.s1|15-23|ruthenium|drug
DDI-MedLine.d114.s1|46-64|1,4,5-trisphosphate|drug_n
DDI-MedLine.d114.s1|162-171|whole-cell|drug
DDI-MedLine.d114.s8|82-88|examine|drug
DDI-MedLine.d109.s1|39-54|cyclooxygenase-2|drug
DDI-MedLine.d109.s1|57-61|COX-2|brand
DDI-MedLine.d109.s5|23-27|urine|drug
DDI-MedLine.d109.s7|12-14|AUC|brand
DDI-MedLine.d109.s7|29-31|AUC|brand
DDI-MedLine.d115.s0|12-27|cyclophosphamide|drug
DDI-MedLine.d115.s0|30-40|doxorubicin|drug
DDI-MedLine.d115.s0|43-53|vincristine|drug
DDI-MedLine.d115.s1|0-9|BACKGROUND|brand
DDI-MedLine.d115.s1|111-115|HAART|brand
DDI-MedLine.d115.s1|182-184|HIV|brand
DDI-MedLine.d115.s2|44-48|HAART|brand
DDI-MedLine.d115.s2|135-141|HIV-NHL|brand
DDI-MedLine.d115.s2|210-216|HIV-NHL|brand
DDI-MedLine.d115.s2|244-259|cyclophosphamide|drug
DDI-MedLine.d115.s2|262-272|doxorubicin|drug
DDI-MedLine.d115.s2|275-285|vincristine|drug
DDI-MedLine.d115.s2|304-307|CHOP|brand
DDI-MedLine.d115.s2|336-340|HAART|brand
DDI-MedLine.d115.s2|392-395|CHOP|brand
DDI-MedLine.d115.s2|440-455|cyclophosphamide|drug
DDI-MedLine.d115.s2|458-468|doxorubicin|drug
DDI-MedLine.d115.s2|471-480|teniposide|drug
DDI-MedLine.d115.s2|503-513|vincristine|drug
DDI-MedLine.d115.s2|520-528|bleomycin|drug
DDI-MedLine.d115.s3|0-6|METHODS|brand
DDI-MedLine.d115.s3|78-83|Aviano|drug
DDI-MedLine.d115.s3|112-116|April|drug
DDI-MedLine.d115.s4|0-4|HAART|brand
DDI-MedLine.d115.s5|82-99| protease inhibitor|group
DDI-MedLine.d115.s6|0-6|RESULTS|brand
DDI-MedLine.d115.s6|89-91|NHL|brand
DDI-MedLine.d115.s6|110-112|HIV|brand
DDI-MedLine.d115.s8|133-142|CHOP-HAART|brand
DDI-MedLine.d115.s8|184-187|CHOP|brand
DDI-MedLine.d115.s9|118-127|CHOP-HAART|brand
DDI-MedLine.d115.s10|21-30|CHOP-HAART|brand
DDI-MedLine.d115.s10|103-106|CHOP|brand
DDI-MedLine.d115.s11|110-119|CHOP-HAART|brand
DDI-MedLine.d115.s11|142-145|CHOP|brand
DDI-MedLine.d115.s12|24-33|CHOP-HAART|brand
DDI-MedLine.d115.s12|92-95|CHOP|brand
DDI-MedLine.d115.s13|0-10|CONCLUSIONS|brand
DDI-MedLine.d115.s13|32-35|CHOP|brand
DDI-MedLine.d115.s13|42-46|HAART|brand
DDI-MedLine.d115.s13|101-107|HIV-NHL|brand
DDI-MedLine.d115.s15|45-49|HAART|brand
DDI-MedLine.d21.s6|0-9|Imipramine|drug
DDI-MedLine.d21.s6|22-32|moclobemide|drug
DDI-MedLine.d21.s6|71-80|fluoxetine|drug
DDI-MedLine.d21.s6|93-102|sertraline|drug
DDI-MedLine.d21.s9|0-9|Imipramine|drug
DDI-MedLine.d21.s10|0-9|Fluoxetine|drug
DDI-MedLine.d21.s10|15-25|moclobemide|drug
DDI-MedLine.d21.s11|0-9|Sertraline|drug
DDI-MedLine.d21.s12|157-165|tolerance|drug
DDI-MedLine.d21.s13|7-16|sertraline|drug
DDI-MedLine.d21.s14|41-50|sertraline|drug
DDI-MedLine.d47.s0|53-64|azithromycin|drug
DDI-MedLine.d47.s0|70-80|minocycline|drug
DDI-MedLine.d47.s0|90-104|Cryptosporidium|drug
DDI-MedLine.d47.s1|87-98|azithromycin|drug
DDI-MedLine.d47.s1|104-114|minocycline|drug
DDI-MedLine.d47.s3|69-80|azithromycin|drug
DDI-MedLine.d47.s3|85-95|minocycline|drug
DDI-MedLine.d47.s4|39-53|Cryptosporidium|drug
DDI-MedLine.d47.s4|107-118|azithromycin|drug
DDI-MedLine.d47.s4|123-133|minocycline|drug
DDI-MedLine.d112.s0|10-20|dofetillide|drug
DDI-MedLine.d112.s1|14-23|dofetilide|drug
DDI-MedLine.d112.s2|13-22|dofetilide|drug
DDI-MedLine.d112.s3|22-31|dofetilide|drug
DDI-MedLine.d19.s4|81-94|phenobarbitone|drug
DDI-MedLine.d19.s4|100-108|phenytoin|drug
DDI-MedLine.d19.s5|145-147|CNS|brand
DDI-MedLine.d16.s0|15-22|ketamine|drug
DDI-MedLine.d16.s1|44-51|ketamine|drug
DDI-MedLine.d16.s1|61-74|N-demethylated|drug
DDI-MedLine.d16.s2|29-36|ketamine|drug
DDI-MedLine.d16.s3|49-51|MAC|brand
DDI-MedLine.d16.s3|169-176|ketamine|drug
DDI-MedLine.d16.s4|17-19|MAC|brand
DDI-MedLine.d16.s4|57-64|ketamine|drug
DDI-MedLine.d16.s4|96-103|ketamine|drug
DDI-MedLine.d16.s5|17-24|ketamine|drug
DDI-MedLine.d16.s5|96-103|ketamine|drug
DDI-MedLine.d16.s6|21-28|ketamine|drug
DDI-MedLine.d16.s6|168-190| central nervous system .|group
DDI-MedLine.d76.s0|10-31|carboxymethylcellulose|drug
DDI-MedLine.d76.s0|92-98|peptide|drug
DDI-MedLine.d76.s1|56-61|sodium|drug
DDI-MedLine.d76.s1|63-84|carboxymethylcellulose|drug
DDI-MedLine.d76.s1|87-91|NaCMC|drug_n
DDI-MedLine.d76.s1|98-128|carboxymethylcellulose-cysteine|drug
DDI-MedLine.d76.s1|131-137|CMC-Cys|drug_n
DDI-MedLine.d76.s1|183-188|sodium|drug
DDI-MedLine.d76.s1|220-226|peptide|drug
DDI-MedLine.d76.s1|235-244|bacitracin|drug
DDI-MedLine.d76.s2|0-7|Cysteine|drug
DDI-MedLine.d76.s2|34-45|carbodiimide|drug
DDI-MedLine.d76.s2|57-61|NaCMC|drug_n
DDI-MedLine.d76.s3|59-67|determine|drug
DDI-MedLine.d76.s3|95-102|cysteine|drug
DDI-MedLine.d76.s5|11-15|NaCMC|drug_n
DDI-MedLine.d76.s5|134-138|NaCMC|drug_n
DDI-MedLine.d76.s5|156-163|cysteine|drug
DDI-MedLine.d76.s6|0-7|Cysteine|drug
DDI-MedLine.d76.s7|32-38|CMC-Cys|drug_n
DDI-MedLine.d76.s7|78-85|cysteine|drug
DDI-MedLine.d76.s7|88-97|CMC-Cys7.3|drug_n
DDI-MedLine.d76.s8|0-4|NaCMC|drug_n
DDI-MedLine.d76.s8|42-49|cysteine|drug
DDI-MedLine.d76.s8|113-117|NaCMC|drug_n
DDI-MedLine.d76.s9|37-46|bacitracin|drug
DDI-MedLine.d76.s9|76-80|NaCMC|drug_n
DDI-MedLine.d76.s9|173-182|CMC-Cys7.3|drug_n
DDI-MedLine.d76.s10|15-19|NaCMC|drug_n
DDI-MedLine.d76.s10|26-33|cysteine|drug
DDI-MedLine.d76.s10|100-110|hydrophilic|drug
DDI-MedLine.d76.s10|112-119|molecule|drug
DDI-MedLine.d76.s10|141-147|peptide|drug
DDI-MedLine.d76.s10|155-164|bacitracin|drug
DDI-MedLine.d76.s10|264-270|peptide|drug
DDI-MedLine.d65.s3|23-29|provide|drug
DDI-MedLine.d65.s5|87-93|provide|drug
DDI-MedLine.d3.s0|36-45|amprenavir|drug
DDI-MedLine.d3.s0|51-59|rifabutin|drug
DDI-MedLine.d3.s1|35-43|determine|drug
DDI-MedLine.d3.s1|92-101|amprenavir|drug
DDI-MedLine.d3.s1|117-125|rifabutin|drug
DDI-MedLine.d3.s1|146-154|determine|drug
DDI-MedLine.d3.s1|190-201|erythromycin|drug
DDI-MedLine.d3.s1|216-220|ERMBT|brand
DDI-MedLine.d3.s3|22-31|amprenavir|drug
DDI-MedLine.d3.s3|123-131|rifabutin|drug
DDI-MedLine.d3.s4|23-32|amprenavir|drug
DDI-MedLine.d3.s4|39-47|rifabutin|drug
DDI-MedLine.d3.s4|84-93|amprenavir|drug
DDI-MedLine.d3.s5|18-22|urine|drug
DDI-MedLine.d3.s5|51-60|amprenavir|drug
DDI-MedLine.d3.s5|63-71|rifabutin|drug
DDI-MedLine.d3.s5|97-110|25-O-desacetyl|drug
DDI-MedLine.d3.s6|0-8|Rifabutin|drug
DDI-MedLine.d3.s6|39-48|amprenavir|drug
DDI-MedLine.d3.s7|0-9|Amprenavir|drug
DDI-MedLine.d3.s7|77-79|AUC|brand
DDI-MedLine.d3.s7|89-97|rifabutin|drug
DDI-MedLine.d3.s7|120-122|AUC|brand
DDI-MedLine.d3.s7|131-153|25-O-desacetylrifabutin|drug_n
DDI-MedLine.d3.s8|37-39|AUC|brand
DDI-MedLine.d3.s8|48-57|amprenavir|drug
DDI-MedLine.d3.s8|71-80|amprenavir|drug
DDI-MedLine.d3.s9|0-9|Amprenavir|drug
DDI-MedLine.d3.s9|40-44|ERMBT|brand
DDI-MedLine.d3.s10|19-23|ERMBT|brand
DDI-MedLine.d3.s10|42-50|rifabutin|drug
DDI-MedLine.d3.s11|0-9|Amprenavir|drug
DDI-MedLine.d3.s11|34-42|tolerated|drug
DDI-MedLine.d3.s12|0-9|Amprenavir|drug
DDI-MedLine.d3.s12|16-24|rifabutin|drug
DDI-MedLine.d3.s12|37-45|tolerated|drug
DDI-MedLine.d3.s13|55-64|amprenavir|drug
DDI-MedLine.d3.s14|0-9|Amprenavir|drug
DDI-MedLine.d3.s14|48-56|rifabutin|drug
DDI-MedLine.d3.s14|62-84|25-O-desacetylrifabutin|drug_n
DDI-MedLine.d3.s14|117-125|tolerated|drug
DDI-MedLine.d3.s15|0-9|Amprenavir|drug
DDI-MedLine.d3.s15|24-28|ERMBT|brand
DDI-MedLine.d3.s15|48-56|rifabutin|drug
DDI-MedLine.d3.s15|89-93|ERMBT|brand
DDI-MedLine.d28.s7|4-21|thiazolidinediones|group
DDI-MedLine.d28.s10|32-40|determine|drug
DDI-MedLine.d74.s0|13-20|arginine|drug
DDI-MedLine.d74.s2|216-223|arginine|drug
DDI-MedLine.d74.s2|275-286|theophylline|drug
DDI-MedLine.d74.s3|0-11|Theophylline|drug
