DDI-MedLine.d196.s0|DDI-MedLine.d196.s0.e0|DDI-MedLine.d196.s0.e1|0|null
DDI-MedLine.d142.s2|DDI-MedLine.d142.s2.e0|DDI-MedLine.d142.s2.e2|0|null
DDI-MedLine.d142.s2|DDI-MedLine.d142.s2.e1|DDI-MedLine.d142.s2.e2|0|null
DDI-MedLine.d182.s0|DDI-MedLine.d182.s0.e0|DDI-MedLine.d182.s0.e1|0|null
DDI-MedLine.d182.s2|DDI-MedLine.d182.s2.e0|DDI-MedLine.d182.s2.e1|0|null
DDI-MedLine.d182.s3|DDI-MedLine.d182.s3.e0|DDI-MedLine.d182.s3.e1|0|null
DDI-MedLine.d182.s17|DDI-MedLine.d182.s17.e0|DDI-MedLine.d182.s17.e1|0|null
DDI-MedLine.d182.s18|DDI-MedLine.d182.s18.e0|DDI-MedLine.d182.s18.e1|1|mechanism
DDI-MedLine.d182.s20|DDI-MedLine.d182.s20.e0|DDI-MedLine.d182.s20.e1|0|null
DDI-MedLine.d182.s21|DDI-MedLine.d182.s21.e0|DDI-MedLine.d182.s21.e1|0|null
DDI-MedLine.d182.s23|DDI-MedLine.d182.s23.e0|DDI-MedLine.d182.s23.e1|0|null
DDI-MedLine.d156.s7|DDI-MedLine.d156.s7.e0|DDI-MedLine.d156.s7.e1|0|null
DDI-MedLine.d224.s1|DDI-MedLine.d224.s1.e0|DDI-MedLine.d224.s1.e1|0|null
DDI-MedLine.d224.s4|DDI-MedLine.d224.s4.e0|DDI-MedLine.d224.s4.e1|0|null
DDI-MedLine.d224.s10|DDI-MedLine.d224.s10.e0|DDI-MedLine.d224.s10.e1|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e0|DDI-MedLine.d207.s1.e1|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e0|DDI-MedLine.d207.s1.e2|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e0|DDI-MedLine.d207.s1.e3|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e0|DDI-MedLine.d207.s1.e4|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e1|DDI-MedLine.d207.s1.e2|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e1|DDI-MedLine.d207.s1.e3|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e1|DDI-MedLine.d207.s1.e4|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e2|DDI-MedLine.d207.s1.e3|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e2|DDI-MedLine.d207.s1.e4|0|null
DDI-MedLine.d207.s1|DDI-MedLine.d207.s1.e3|DDI-MedLine.d207.s1.e4|0|null
DDI-MedLine.d178.s0|DDI-MedLine.d178.s0.e0|DDI-MedLine.d178.s0.e1|0|null
DDI-MedLine.d178.s2|DDI-MedLine.d178.s2.e0|DDI-MedLine.d178.s2.e1|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e1|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e2|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e3|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e4|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e5|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e0|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e2|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e3|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e4|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e5|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e1|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e2|DDI-MedLine.d171.s5.e3|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e2|DDI-MedLine.d171.s5.e4|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e2|DDI-MedLine.d171.s5.e5|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e2|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e2|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e3|DDI-MedLine.d171.s5.e4|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e3|DDI-MedLine.d171.s5.e5|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e3|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e3|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e4|DDI-MedLine.d171.s5.e5|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e4|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e4|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e5|DDI-MedLine.d171.s5.e6|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e5|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s5|DDI-MedLine.d171.s5.e6|DDI-MedLine.d171.s5.e7|0|null
DDI-MedLine.d171.s6|DDI-MedLine.d171.s6.e0|DDI-MedLine.d171.s6.e1|0|null
DDI-MedLine.d192.s5|DDI-MedLine.d192.s5.e0|DDI-MedLine.d192.s5.e1|0|null
DDI-MedLine.d192.s7|DDI-MedLine.d192.s7.e0|DDI-MedLine.d192.s7.e1|0|null
DDI-MedLine.d192.s8|DDI-MedLine.d192.s8.e0|DDI-MedLine.d192.s8.e1|0|null
DDI-MedLine.d192.s8|DDI-MedLine.d192.s8.e0|DDI-MedLine.d192.s8.e2|0|null
DDI-MedLine.d192.s8|DDI-MedLine.d192.s8.e1|DDI-MedLine.d192.s8.e2|0|null
DDI-MedLine.d203.s6|DDI-MedLine.d203.s6.e0|DDI-MedLine.d203.s6.e1|0|null
DDI-MedLine.d203.s13|DDI-MedLine.d203.s13.e0|DDI-MedLine.d203.s13.e1|0|null
DDI-MedLine.d203.s13|DDI-MedLine.d203.s13.e0|DDI-MedLine.d203.s13.e2|0|null
DDI-MedLine.d203.s13|DDI-MedLine.d203.s13.e1|DDI-MedLine.d203.s13.e2|0|null
DDI-MedLine.d222.s0|DDI-MedLine.d222.s0.e0|DDI-MedLine.d222.s0.e1|0|null
DDI-MedLine.d222.s0|DDI-MedLine.d222.s0.e0|DDI-MedLine.d222.s0.e2|0|null
DDI-MedLine.d222.s0|DDI-MedLine.d222.s0.e1|DDI-MedLine.d222.s0.e2|0|null
DDI-MedLine.d222.s1|DDI-MedLine.d222.s1.e0|DDI-MedLine.d222.s1.e1|0|null
DDI-MedLine.d222.s2|DDI-MedLine.d222.s2.e0|DDI-MedLine.d222.s2.e1|0|null
DDI-MedLine.d222.s2|DDI-MedLine.d222.s2.e0|DDI-MedLine.d222.s2.e2|0|null
DDI-MedLine.d222.s2|DDI-MedLine.d222.s2.e1|DDI-MedLine.d222.s2.e2|0|null
DDI-MedLine.d222.s3|DDI-MedLine.d222.s3.e0|DDI-MedLine.d222.s3.e1|0|null
DDI-MedLine.d222.s3|DDI-MedLine.d222.s3.e0|DDI-MedLine.d222.s3.e2|0|null
DDI-MedLine.d222.s3|DDI-MedLine.d222.s3.e1|DDI-MedLine.d222.s3.e2|0|null
DDI-MedLine.d191.s6|DDI-MedLine.d191.s6.e0|DDI-MedLine.d191.s6.e1|0|null
DDI-MedLine.d191.s7|DDI-MedLine.d191.s7.e0|DDI-MedLine.d191.s7.e1|0|null
DDI-MedLine.d165.s3|DDI-MedLine.d165.s3.e0|DDI-MedLine.d165.s3.e1|0|null
DDI-MedLine.d145.s2|DDI-MedLine.d145.s2.e0|DDI-MedLine.d145.s2.e1|0|null
DDI-MedLine.d145.s2|DDI-MedLine.d145.s2.e0|DDI-MedLine.d145.s2.e2|0|null
DDI-MedLine.d145.s2|DDI-MedLine.d145.s2.e1|DDI-MedLine.d145.s2.e2|0|null
DDI-MedLine.d187.s5|DDI-MedLine.d187.s5.e0|DDI-MedLine.d187.s5.e1|0|null
DDI-MedLine.d187.s7|DDI-MedLine.d187.s7.e0|DDI-MedLine.d187.s7.e1|0|null
DDI-MedLine.d174.s0|DDI-MedLine.d174.s0.e0|DDI-MedLine.d174.s0.e1|0|null
DDI-MedLine.d174.s0|DDI-MedLine.d174.s0.e0|DDI-MedLine.d174.s0.e2|0|null
DDI-MedLine.d174.s0|DDI-MedLine.d174.s0.e1|DDI-MedLine.d174.s0.e2|0|null
DDI-MedLine.d174.s1|DDI-MedLine.d174.s1.e0|DDI-MedLine.d174.s1.e1|0|null
DDI-MedLine.d174.s2|DDI-MedLine.d174.s2.e0|DDI-MedLine.d174.s2.e1|0|null
DDI-MedLine.d174.s2|DDI-MedLine.d174.s2.e0|DDI-MedLine.d174.s2.e2|0|null
DDI-MedLine.d174.s2|DDI-MedLine.d174.s2.e1|DDI-MedLine.d174.s2.e2|0|null
DDI-MedLine.d174.s3|DDI-MedLine.d174.s3.e0|DDI-MedLine.d174.s3.e1|0|null
DDI-MedLine.d174.s3|DDI-MedLine.d174.s3.e0|DDI-MedLine.d174.s3.e2|0|null
DDI-MedLine.d174.s3|DDI-MedLine.d174.s3.e1|DDI-MedLine.d174.s3.e2|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e0|DDI-MedLine.d221.s1.e1|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e0|DDI-MedLine.d221.s1.e2|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e0|DDI-MedLine.d221.s1.e3|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e1|DDI-MedLine.d221.s1.e2|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e1|DDI-MedLine.d221.s1.e3|0|null
DDI-MedLine.d221.s1|DDI-MedLine.d221.s1.e2|DDI-MedLine.d221.s1.e3|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e0|DDI-MedLine.d221.s2.e1|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e0|DDI-MedLine.d221.s2.e2|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e0|DDI-MedLine.d221.s2.e3|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e1|DDI-MedLine.d221.s2.e2|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e1|DDI-MedLine.d221.s2.e3|0|null
DDI-MedLine.d221.s2|DDI-MedLine.d221.s2.e2|DDI-MedLine.d221.s2.e3|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e0|DDI-MedLine.d215.s12.e1|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e0|DDI-MedLine.d215.s12.e2|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e0|DDI-MedLine.d215.s12.e3|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e0|DDI-MedLine.d215.s12.e4|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e1|DDI-MedLine.d215.s12.e2|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e1|DDI-MedLine.d215.s12.e3|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e1|DDI-MedLine.d215.s12.e4|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e2|DDI-MedLine.d215.s12.e3|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e2|DDI-MedLine.d215.s12.e4|0|null
DDI-MedLine.d215.s12|DDI-MedLine.d215.s12.e3|DDI-MedLine.d215.s12.e4|0|null
DDI-MedLine.d220.s0|DDI-MedLine.d220.s0.e0|DDI-MedLine.d220.s0.e1|0|null
DDI-MedLine.d220.s1|DDI-MedLine.d220.s1.e0|DDI-MedLine.d220.s1.e1|0|null
DDI-MedLine.d220.s2|DDI-MedLine.d220.s2.e0|DDI-MedLine.d220.s2.e1|0|null
DDI-MedLine.d220.s3|DDI-MedLine.d220.s3.e0|DDI-MedLine.d220.s3.e1|0|null
DDI-MedLine.d220.s4|DDI-MedLine.d220.s4.e0|DDI-MedLine.d220.s4.e1|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e0|DDI-MedLine.d220.s6.e1|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e0|DDI-MedLine.d220.s6.e2|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e0|DDI-MedLine.d220.s6.e3|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e0|DDI-MedLine.d220.s6.e4|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e0|DDI-MedLine.d220.s6.e5|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e1|DDI-MedLine.d220.s6.e2|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e1|DDI-MedLine.d220.s6.e3|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e1|DDI-MedLine.d220.s6.e4|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e1|DDI-MedLine.d220.s6.e5|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e2|DDI-MedLine.d220.s6.e3|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e2|DDI-MedLine.d220.s6.e4|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e2|DDI-MedLine.d220.s6.e5|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e3|DDI-MedLine.d220.s6.e4|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e3|DDI-MedLine.d220.s6.e5|0|null
DDI-MedLine.d220.s6|DDI-MedLine.d220.s6.e4|DDI-MedLine.d220.s6.e5|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e1|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e2|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e3|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e4|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e5|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e6|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e7|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e0|DDI-MedLine.d220.s7.e8|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e2|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e3|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e4|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e5|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e6|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e7|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e1|DDI-MedLine.d220.s7.e8|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e3|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e4|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e5|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e6|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e7|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e2|DDI-MedLine.d220.s7.e8|0|null
DDI-MedLine.d220.s7|DDI-MedLine.d220.s7.e3|DDI-MedLine.d220.s7.e4|0|null
